count(Paper);Country 1;Country 2;Journal;Category
27;Bahrain;Turkey;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
57;Bangladesh;China;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
15;Bangladesh;Egypt;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
27;Bangladesh;India;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
51;Bangladesh;Malaysia;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
12;Bangladesh;Pakistan;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
15;Bangladesh;Portugal;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
9;Bangladesh;United States;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
57;Belgium;China;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
12;Belgium;Iran;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
27;Belgium;Mexico;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
12;Belgium;Singapore;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
36;Belgium;Spain;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
18;Belgium;Turkey;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
15;Belgium;United Kingdom;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
24;Belgium;United States;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
24;Bosnia and Herzegovina;Serbia;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
24;Brazil;Canada;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
66;Brazil;Chile;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
18;Brazil;India;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
39;Brazil;Mexico;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
9;Brazil;Peru;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
45;Brazil;Portugal;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
21;Brazil;Spain;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
54;Brazil;United Kingdom;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
9;Brazil;United States;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
24;Bulgaria;United Kingdom;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
9;Cameroon;China;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
9;Cameroon;Czechia;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
9;Cameroon;Nigeria;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
996;Canada;China;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
15;Canada;Cuba;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
135;Canada;Egypt;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
120;Canada;France;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
18;Canada;Hungary;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
171;Canada;India;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
126;Canada;Iran;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
24;Canada;Italy;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
33;Canada;Japan;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
15;Canada;Jordan;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
9;Canada;Malaysia;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
81;Canada;Mexico;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
18;Canada;Norway;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
108;Canada;Pakistan;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
9;Canada;Peru;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
165;Canada;Poland;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
9;Canada;Portugal;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
75;Canada;Romania;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
111;Canada;Saudi Arabia;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
33;Canada;Singapore;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
39;Canada;South Korea;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
45;Canada;Spain;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
15;Canada;Sweden;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
63;Canada;Taiwan;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
42;Canada;Turkey;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
33;Canada;United Arab Emirates;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
186;Canada;United States;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
9;Canada;Yemen;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
51;Chile;China;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
90;Chile;Colombia;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
18;Chile;Ecuador;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
171;Chile;Mexico;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
24;Chile;Nigeria;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
9;Chile;Slovakia;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
336;Chile;Spain;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
12;Chile;Turkey;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
18;Chile;United Kingdom;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
27;Chile;United States;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
69;China;Czechia;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
36;China;Denmark;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
78;China;Ecuador;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
771;China;Egypt;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
9;China;Estonia;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
24;China;Finland;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
258;China;France;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
138;China;Germany;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
129;China;Ghana;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
852;China;Hong Kong;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
615;China;India;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
18;China;Indonesia;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
579;China;Iran;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
15;China;Iraq;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
69;China;Ireland;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
69;China;Italy;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
240;China;Japan;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
18;China;Jordan;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
36;China;Kenya;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
9;China;Kuwait;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
21;China;Lithuania;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
174;China;Macao;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
54;China;Macau;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
207;China;Malaysia;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
33;China;Mexico;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
9;China;Mongolia;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
81;China;Netherlands;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
93;China;New Zealand;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
9;China;Nigeria;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
126;China;North Korea;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
42;China;Norway;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
12;China;Oman;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
1203;China;Pakistan;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
33;China;Philippines;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
213;China;Poland;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
45;China;Portugal;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
66;China;Qatar;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
120;China;Romania;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
63;China;Russia;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
762;China;Saudi Arabia;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
9;China;Serbia;Journal of Intelligent and Fuzzy Systems;Computer & Communication Sciences
